PID,Neighborhood,Year Built,Overall Qual,Kitchen Qual,Exter Qual,Lot Area,SalePrice
534176250,NWAmes,1969,7,TA,TA,9600,140000
534201130,NAmes,1967,5,TA,TA,9750,135500
534201230,NAmes,1968,5,TA,TA,9600,142000
534201250,NAmes,1968,5,TA,TA,8640,155000
534201260,NAmes,1968,6,Gd,TA,9360,157500
534201280,NAmes,1968,5,TA,TA,8400,138500
534201300,NAmes,1968,5,TA,TA,8400,140000
534202020,NAmes,1966,5,TA,TA,9759,124400
534202180,NAmes,1967,5,TA,TA,9600,158000
534226060,NAmes,1965,5,Gd,TA,9230,146000
534250300,NWAmes,1971,6,TA,TA,14803,190000
534275010,NAmes,1961,5,TA,TA,10659,136500
534276010,NAmes,1958,5,TA,TA,9100,129900
534276230,NAmes,1959,5,TA,TA,8393,145000
534400120,NAmes,1965,6,Gd,TA,8800,185900
534403280,NAmes,1964,6,TA,TA,8800,160000
534403400,NAmes,1964,6,TA,TA,10368,167000
534403440,NAmes,1964,5,TA,TA,9350,157500
534427090,NAmes,1958,6,TA,TA,10382,140000
534428060,NAmes,1958,5,Ex,TA,8973,150000
534429130,NAmes,1960,5,TA,TA,10800,151500
534430050,NAmes,1934,6,TA,TA,8550,129800
534430110,NAmes,1954,5,TA,TA,11425,137000
534431030,NAmes,1947,5,TA,TA,9724,137000
534451050,BrkSide,1946,4,TA,TA,4712,121600
534451120,BrkSide,1923,4,Fa,TA,5900,85500
534451130,BrkSide,1926,4,TA,TA,5825,79900
534453150,BrkSide,1908,5,TA,TA,7438,127000
534455080,NAmes,1961,5,TA,TA,9600,161000
534475160,NAmes,1952,5,TA,TA,10858,146500
534476100,NAmes,1951,5,TA,TA,9600,135000
534477030,NAmes,1951,5,TA,TA,10680,137900
534479130,NAmes,1941,6,Fa,TA,9490,133000
534479240,NAmes,1949,5,TA,TA,9462,137000
534479300,NAmes,1954,5,TA,TA,9888,121000
535101110,NAmes,1967,5,TA,TA,8917,119000
535103070,NAmes,1964,6,TA,TA,12700,172000
535105160,NAmes,1961,5,TA,TA,8500,98600
535125060,NAmes,1966,7,Gd,TA,14200,226000
535150240,NAmes,1954,5,TA,TA,9000,118000
535150300,NAmes,1918,8,Gd,Gd,25419,235000
535151080,NAmes,1963,6,TA,TA,9723,135000
535151130,NAmes,1962,5,TA,TA,7728,132500
535152070,NAmes,1959,5,TA,TA,8163,143000
535152280,NAmes,1957,5,TA,TA,8400,132000
535176050,NAmes,1960,6,TA,TA,11600,145250
535177100,NAmes,1958,6,TA,TA,9610,162000
535178100,NAmes,1956,5,TA,TA,10000,148000
535179050,NAmes,1957,5,TA,TA,14850,141000
535180020,NAmes,1956,6,TA,TA,10152,153000
535180070,NAmes,1957,5,Gd,TA,10011,134450
535301010,NAmes,1979,5,TA,TA,7032,135960
535301150,NAmes,1954,6,Gd,TA,8092,156000
535303050,NAmes,1954,6,TA,TA,11310,140000
535304020,NAmes,1952,5,TA,TA,12778,139500
535305120,NAmes,1951,6,Gd,TA,10170,155000
535325130,NAmes,1956,5,TA,TA,7700,127000
535325340,NAmes,1956,5,TA,TA,11050,133500
535325350,NAmes,1955,5,TA,TA,13600,125000
535325450,NAmes,1951,5,TA,TA,15428,142000
535325460,NAmes,1941,7,TA,Gd,21299,167000
535327210,NAmes,1956,5,TA,TA,13300,159000
535353180,OldTown,1925,5,TA,TA,22136,180000
535354130,NAmes,1947,6,TA,TA,7500,127000
535355100,OldTown,1924,6,TA,TA,7000,112000
535375040,OldTown,1930,3,Gd,TA,10410,99800
535376090,OldTown,1954,5,Gd,TA,5400,117000
535376100,OldTown,1921,5,TA,TA,5400,108480
535377070,NAmes,1929,3,TA,TA,10914,68000
535377100,OldTown,1900,4,Fa,TA,7008,86900
535379100,OldTown,1920,5,TA,TA,10800,120000
535380010,OldTown,1915,6,TA,TA,7200,155500
535380130,OldTown,1910,4,TA,TA,10818,80000
535381060,OldTown,1915,3,TA,TA,10410,105000
535382020,OldTown,1900,5,TA,TA,10800,160000
535382130,OldTown,1936,5,Gd,TA,10800,170000
535401140,NAmes,1965,6,TA,TA,8658,160000
535402070,NAmes,1966,5,TA,TA,13400,159950
535402100,NAmes,1963,6,TA,TA,10184,165000
535402220,NAmes,1962,6,Gd,TA,9786,159000
535402230,NAmes,1962,6,TA,TA,9510,147000
535403040,NAmes,1964,5,TA,TA,7800,115000
535403150,NAmes,1959,6,TA,TA,8910,159500
535403200,NAmes,1959,6,Gd,TA,7332,120000
535404080,NAmes,1957,5,TA,TA,7100,129900
535425040,NAmes,1961,6,TA,TA,10800,183000
535425050,NAmes,1959,7,Gd,TA,11650,157500
535425080,NAmes,1962,7,TA,TA,18275,277500
535426195,NAmes,1957,5,TA,TA,16321,207500
535450100,NAmes,1950,4,Gd,TA,12144,147500
535450180,NAmes,1949,4,TA,TA,10800,135000
535451190,NAmes,1950,5,TA,TA,7200,109500
535451210,NAmes,1950,4,TA,TA,7200,109900
535453160,NAmes,1959,5,TA,TA,7560,133700
535454030,NAmes,1950,3,TA,TA,8544,81400
535454050,NAmes,1949,3,TA,TA,8544,87500
535454060,NAmes,1950,3,TA,TA,8544,93500
535456010,NAmes,1960,5,TA,TA,8512,119000
535456020,NAmes,1959,5,TA,TA,7945,141000
535457070,NAmes,1961,5,TA,TA,7000,146000
535477060,NAmes,1966,6,TA,TA,7590,155000
535478010,NAmes,1962,5,TA,TA,10205,134500
535478070,NAmes,1962,7,TA,TA,7400,120000
535478090,NAmes,1962,5,TA,TA,7000,105000
535478110,NAmes,1962,5,TA,TA,7000,124000
902100110,OldTown,1900,5,TA,Gd,9856,169000
902100130,OldTown,1925,4,TA,TA,9906,107000
902101050,OldTown,1948,5,TA,TA,9600,135000
902103090,OldTown,1920,4,Fa,TA,5520,111500
902104020,OldTown,1900,6,Gd,TA,9600,156500
902106040,OldTown,1925,7,Ex,TA,9600,178000
902106090,OldTown,1900,7,TA,TA,6451,139900
902108060,OldTown,1930,7,Gd,TA,3960,105000
902109010,OldTown,1930,6,Gd,TA,5684,110000
902110120,OldTown,1900,4,Fa,Gd,7745,111500
902110130,OldTown,1924,6,TA,TA,7741,108000
902111010,OldTown,1925,5,TA,TA,5633,111500
902125020,OldTown,1880,5,Ex,TA,9000,124000
902128020,OldTown,1950,4,TA,TA,7200,105000
902128100,OldTown,1920,6,TA,TA,4400,116000
902134060,OldTown,1905,3,TA,TA,7614,96900
902204060,OldTown,1955,5,TA,TA,6000,135500
902204120,OldTown,1924,5,Gd,TA,6000,139000
902206020,OldTown,1921,3,TA,TA,7830,61500
902206090,OldTown,1945,6,TA,TA,9576,120000
902207080,OldTown,1955,3,TA,TA,5820,126175
902207110,OldTown,1920,3,Fa,TA,5747,64000
902301120,OldTown,1910,6,Fa,TA,9142,137000
902305090,OldTown,1900,4,TA,TA,9600,87000
902325050,OldTown,1914,7,TA,TA,10800,163000
902325100,OldTown,1910,7,TA,TA,6300,155000
902325160,OldTown,1900,5,TA,TA,5000,79000
902328100,OldTown,1916,7,TA,TA,8850,144000
902329070,OldTown,1910,6,TA,TA,3600,114504
902329090,OldTown,1920,7,Gd,TA,7200,157000
902400090,OldTown,1923,6,TA,TA,11340,125000
902400110,OldTown,1892,10,Ex,Gd,22950,475000
902401090,OldTown,1920,5,TA,TA,5976,93500
902406030,OldTown,1958,5,TA,TA,9750,125000
902456015,IDOTRR,1918,3,Fa,Fa,4761,64500
903200050,BrkSide,1941,4,TA,TA,7446,100000
903202120,BrkSide,1939,6,Fa,TA,6435,140200
903206160,BrkSide,1924,6,TA,TA,11737,202500
903225090,BrkSide,1947,6,TA,TA,5000,159000
903229040,OldTown,1939,5,TA,TA,7800,119900
903231070,BrkSide,1934,6,TA,TA,6240,114500
903231190,BrkSide,1936,5,TA,TA,6240,115000
903231220,BrkSide,1930,3,TA,Gd,6120,75000
903231240,BrkSide,1925,5,TA,TA,6120,88000
903232170,BrkSide,1947,4,TA,TA,6240,80500
903233100,BrkSide,1928,5,TA,TA,6240,149000
903233220,BrkSide,1930,5,Gd,TA,6120,110000
903234030,OldTown,1925,6,Gd,TA,6000,110500
903235020,BrkSide,1921,5,TA,TA,6000,89000
903236200,BrkSide,1922,5,TA,TA,6380,113000
903400030,BrkSide,1925,5,TA,TA,11672,109000
903425190,OldTown,1962,6,TA,TA,33120,220000
903425340,BrkSide,1970,4,TA,TA,9873,129000
903430090,OldTown,1910,6,Gd,TA,5310,117000
903430130,OldTown,1941,4,Fa,TA,4118,52500
903451050,IDOTRR,1924,4,Fa,TA,10320,107000
903452090,IDOTRR,1910,5,TA,Fa,7518,116500
903454020,IDOTRR,1919,5,Gd,TA,9000,72000
903454080,IDOTRR,1937,6,TA,TA,8600,119500
903455090,IDOTRR,1938,5,Gd,TA,7200,125500
903456060,IDOTRR,1922,3,TA,TA,9786,91000
903456090,IDOTRR,1935,6,TA,TA,6780,84500
903458010,IDOTRR,1930,6,TA,TA,7200,90000
904100030,Sawyer,1951,5,TA,TA,12375,137500
904100090,Sawyer,1964,6,TA,TA,11136,150000
904100170,Sawyer,1950,5,TA,TA,21370,131000
904101040,ClearCr,1958,5,Gd,TA,6930,130000
904301410,Edwards,1935,5,TA,TA,8250,125000
904302020,SWISU,1936,5,TA,TA,5220,80000
904302030,SWISU,2004,7,TA,TA,5500,157000
905100030,Sawyer,1963,4,TA,TA,11235,148000
905101330,Sawyer,1967,4,TA,TA,10791,90000
905101450,Sawyer,1963,6,TA,TA,8414,154500
905103130,Sawyer,1967,5,TA,TA,11327,153600
905103140,Sawyer,1966,5,TA,TA,11777,164500
905103180,Sawyer,1964,6,TA,TA,10366,132000
905105010,Sawyer,1966,5,TA,TA,9000,142500
905106210,Sawyer,1968,5,TA,TA,11553,158000
905107070,Sawyer,1978,6,TA,TA,7844,149500
905107220,Sawyer,1967,5,TA,TA,9535,165000
905107240,Sawyer,1968,5,TA,TA,10335,180000
905107300,Sawyer,1978,6,TA,TA,7176,160500
905108090,Sawyer,1977,5,TA,TA,9662,156500
905108120,Sawyer,1977,5,TA,TA,8235,157000
905200280,Sawyer,1958,5,Gd,Gd,13650,172500
905200290,Sawyer,1957,5,TA,TA,13125,155000
905200340,Sawyer,1955,5,TA,TA,17920,170000
905200380,Sawyer,1924,5,Fa,TA,17529,105000
905200490,Sawyer,1965,4,TA,TA,10246,145000
905201090,Sawyer,1956,5,TA,TA,14175,168000
905202190,ClearCr,1967,7,TA,TA,20355,278000
905202210,ClearCr,1963,5,TA,TA,13050,164000
905225080,ClearCr,1953,7,TA,Gd,15593,225000
905300010,Sawyer,1971,5,TA,TA,10820,130000
905300080,Sawyer,1974,5,TA,TA,13350,142500
905351045,ClearCr,1980,7,Gd,Gd,1700,148400
905351150,ClearCr,1986,7,Gd,TA,5271,190000
905402110,Edwards,1954,4,TA,TA,9375,146000
905403050,Edwards,1942,5,TA,TA,6488,128000
905426100,Edwards,1948,5,Ex,TA,7800,225000
905426150,Edwards,1966,6,Gd,Gd,19690,274970
905427010,Edwards,1928,6,TA,TA,19950,235000
905427030,Edwards,1935,6,Gd,TA,19800,415000
905427140,Edwards,1962,5,TA,TA,11679,182000
905451050,Edwards,1952,5,TA,TA,12048,135000
905451410,Edwards,1955,5,Gd,TA,10519,137000
905452140,Edwards,1954,6,TA,TA,9525,136900
905452150,Edwards,1953,6,TA,TA,9525,149900
905475150,Edwards,1952,5,TA,TA,6420,123500
905477010,Edwards,1954,5,TA,TA,8335,93000
905480160,Edwards,1948,5,TA,TA,7585,91500
906202040,SawyerW,1985,6,Gd,Gd,11200,180000
906204180,SawyerW,1989,6,Ex,Gd,12128,209000
906223180,SawyerW,1993,8,Gd,Gd,9554,215000
906225180,SawyerW,1993,6,Gd,Gd,9069,224500
906380110,CollgCr,2005,7,Gd,Gd,11003,229800
906380150,CollgCr,2005,7,Gd,Gd,7488,183600
906380170,CollgCr,2006,7,Gd,Gd,7406,194000
906380180,CollgCr,2006,7,Gd,Gd,6762,193879
906382030,CollgCr,2005,7,Gd,Gd,11210,221500
906382040,CollgCr,2006,7,Gd,Gd,8990,204900
906382050,CollgCr,2006,7,Gd,Gd,8760,239799
906392090,CollgCr,2006,6,Gd,Gd,13377,233555
906392100,CollgCr,2005,7,Gd,Gd,11645,260000
906392120,CollgCr,2005,8,Ex,Gd,11645,294900
906394010,CollgCr,2005,7,Gd,Gd,10984,209700
906394040,CollgCr,2005,7,Gd,Gd,9316,225000
906394060,CollgCr,2005,7,Gd,Gd,9316,181000
906420020,SawyerW,1992,8,Gd,Gd,10041,220000
906426090,ClearCr,1964,5,TA,TA,36500,190000
906475050,ClearCr,1969,6,TA,TA,21453,180000
906475200,ClearCr,1975,7,Gd,TA,70761,280000
906476140,ClearCr,1968,6,TA,TA,12000,158900
907125020,CollgCr,1996,5,TA,Gd,8846,148000
907125080,CollgCr,1996,5,TA,TA,13015,145000
907130110,CollgCr,1995,6,Gd,Gd,12438,187000
907131070,CollgCr,1998,7,TA,TA,8685,193000
907135230,CollgCr,1995,5,TA,TA,13568,156000
907175030,CollgCr,2000,7,Gd,Gd,9100,235000
907175060,CollgCr,1997,6,Gd,TA,9236,217000
907180120,CollgCr,1999,7,Gd,Gd,10264,214000
907181090,CollgCr,1999,7,Gd,Gd,9272,196000
907187010,CollgCr,1999,7,Gd,Gd,13426,217000
907192010,CollgCr,2002,7,Gd,Gd,13450,200000
907194130,CollgCr,2002,7,Gd,Gd,14006,192500
907196020,CollgCr,2001,7,Gd,Gd,13704,205000
907200170,CollgCr,1976,5,TA,TA,10780,132500
907201160,CollgCr,1977,6,TA,TA,8340,157500
907201230,CollgCr,1978,6,TA,TA,10385,174000
907202140,CollgCr,1969,5,TA,TA,9920,128500
907203010,CollgCr,1972,5,TA,TA,9560,128500
907203040,CollgCr,1972,5,TA,TA,9800,149900
907227090,CollgCr,1972,5,TA,TA,7200,119900
907230240,Landmrk,1993,6,TA,TA,3612,137000
907251100,CollgCr,2002,8,Gd,Gd,11367,255000
907252050,CollgCr,2002,7,Gd,Gd,9930,222000
907254050,CollgCr,1999,6,TA,TA,9468,214000
907255010,CollgCr,2002,8,Gd,Gd,11088,220000
907255050,CollgCr,2001,8,Gd,Gd,14781,275000
907262080,CollgCr,2002,7,Gd,Gd,8726,197000
907265030,CollgCr,2002,7,Gd,Gd,8125,230000
907270050,CollgCr,1999,8,Gd,Gd,10566,268500
907275030,CollgCr,1996,7,Gd,Gd,21533,210900
907285010,CollgCr,1998,7,Gd,TA,11250,227000
907285100,CollgCr,1995,7,Gd,Gd,11250,237000
907290020,CollgCr,1998,7,Gd,TA,9750,274300
907290080,CollgCr,2004,7,Gd,Gd,9100,216837
907290160,CollgCr,2003,6,Gd,Gd,4435,133000
907290230,CollgCr,2004,6,Gd,Gd,4435,155900
907290260,CollgCr,2006,8,Gd,Gd,15611,233230
907401050,CollgCr,2003,7,Gd,Gd,8810,207000
907401080,CollgCr,2004,7,Gd,Gd,12393,195000
907405030,CollgCr,2003,6,Gd,Gd,9135,200000
907410040,CollgCr,2006,7,Gd,Gd,8581,203160
907410100,CollgCr,2005,7,Gd,Gd,8400,195800
907410110,CollgCr,2005,7,Gd,Gd,10084,212900
907412010,CollgCr,2004,7,Gd,Gd,11645,196500
907414040,CollgCr,2005,7,Gd,Gd,8772,198000
907418020,CollgCr,2005,6,Gd,TA,8846,173900
907420070,CollgCr,2005,6,Gd,Gd,8461,163990
907420090,CollgCr,2005,7,Gd,Gd,8767,164990
908102020,Edwards,1910,4,TA,TA,8777,98000
908102320,Edwards,1959,5,Fa,TA,17755,149900
908102330,Edwards,1951,4,TA,TA,8877,102000
908103310,Edwards,1975,6,TA,TA,7840,127500
908103320,Edwards,1975,6,TA,TA,9400,127500
908127050,Edwards,1969,5,TA,TA,16133,119900
908128100,Edwards,2003,7,Gd,Gd,7162,196500
908130020,Edwards,2002,6,Gd,TA,8050,117250
908178050,Edwards,2003,7,Gd,Gd,11060,229000
908186060,Edwards,2005,5,TA,TA,3675,145000
908186070,Edwards,2005,6,TA,TA,3675,140000
908186090,Edwards,2005,6,TA,TA,3675,142500
908188110,Edwards,2004,7,Gd,Gd,2522,134000
908188120,Edwards,2004,7,Gd,Gd,2522,130000
908188130,Edwards,2004,6,Gd,Gd,2522,130000
908188140,Edwards,2004,7,Gd,Gd,2522,137500
908188150,Edwards,2004,7,Gd,Gd,3363,130000
908225180,Edwards,1948,4,TA,TA,6956,97900
908227010,Edwards,1915,6,TA,TA,7822,92000
908227030,Edwards,1924,4,TA,TA,8707,107000
908227040,Edwards,1910,5,TA,TA,8410,81000
908228040,Edwards,1924,5,TA,TA,9738,104900
908275220,Edwards,1955,5,TA,TA,8172,115000
908275290,Edwards,1954,4,TA,TA,16012,125000
909101050,Edwards,1918,5,Fa,TA,8248,116000
909101080,Edwards,1922,4,TA,TA,8248,83000
909101190,SWISU,1912,4,TA,Gd,6204,118500
909101330,Edwards,1922,2,TA,TA,8088,35000
909103020,Edwards,1910,4,Gd,TA,11388,121000
909131125,SWISU,1916,5,TA,TA,7082,160000
909175030,SWISU,1940,6,TA,TA,8400,140000
909176180,SWISU,1938,5,Fa,TA,10890,137000
909201180,SWISU,1945,6,TA,TA,6430,128000
909250070,SWISU,1926,7,Gd,TA,7000,160000
909250120,Crawfor,1914,5,TA,TA,13132,138887
909250200,SWISU,1920,6,TA,TA,4899,149000
909250210,SWISU,1926,5,TA,TA,6000,102000
909253080,Crawfor,1919,7,Gd,TA,9399,167000
909254070,Crawfor,1920,7,TA,TA,7588,200100
909256010,SWISU,1939,5,TA,TA,10164,131000
909256020,SWISU,1941,5,TA,TA,6191,112000
909275230,Crawfor,1915,7,Gd,TA,9550,140000
909275250,Crawfor,1920,6,TA,TA,21780,195000
909276010,Crawfor,1929,8,Gd,TA,11435,230000
909276070,Crawfor,1940,5,TA,TA,12400,194000
909279040,Crawfor,1922,4,Fa,TA,11600,137500
909280030,Crawfor,1936,7,Gd,Gd,11500,250000
909280070,Crawfor,1929,7,TA,Gd,8170,218000
909281010,Crawfor,1932,6,TA,TA,16560,239000
909282060,Crawfor,1932,7,Gd,TA,12320,199500
909282110,Crawfor,1930,6,TA,TA,14210,210000
909425120,Crawfor,1956,6,Ex,TA,14115,230000
909425180,Crawfor,1977,5,Gd,TA,12984,217500
909426060,Crawfor,1950,5,TA,TA,15600,257000
909428110,Crawfor,1953,5,TA,TA,15750,157000
909475020,Crawfor,1969,6,Gd,Gd,16381,223000
910200020,IDOTRR,1942,5,TA,TA,7288,102000
910200060,IDOTRR,1926,6,TA,TA,7000,145400
910203100,IDOTRR,1925,4,TA,TA,8534,72000
910203230,IDOTRR,1925,4,Fa,TA,7030,85000
910207110,IDOTRR,1936,4,TA,TA,8765,106500
910226060,IDOTRR,1957,6,Gd,TA,9060,139000
911175360,IDOTRR,1920,4,TA,TA,11040,108000
911175410,IDOTRR,1945,3,TA,TA,12366,51689
911175430,IDOTRR,1949,2,TA,TA,9000,35311
911175440,IDOTRR,1951,5,TA,Fa,9000,115000
911225110,IDOTRR,1916,3,TA,TA,8520,78000
911370430,Crawfor,2005,8,Ex,Gd,5748,375000
911370530,Crawfor,2004,8,Gd,Gd,3842,300000
913350030,Mitchel,1979,6,Fa,TA,23580,242500
914452060,Mitchel,1978,6,TA,TA,8385,145000
914474020,Mitchel,2001,8,Gd,Gd,9116,209000
914476050,Mitchel,1977,6,TA,TA,10530,135000
914476130,Mitchel,1975,6,TA,TA,11080,148000
914476500,Mitchel,1988,7,TA,TA,11070,171000
916225130,Timber,1989,7,Gd,Gd,26178,335000
916252170,GrnHill,1986,7,Gd,Gd,8239,230000
916325040,Timber,1958,6,TA,TA,50102,250764
916326010,Timber,1981,8,TA,Gd,16669,228000
916402125,Timber,1987,6,Gd,TA,13811,176000
916403020,Timber,1990,7,TA,TA,8049,180000
916403130,Timber,1990,7,TA,TA,11170,250000
916460070,Timber,2000,6,Gd,Gd,8098,202000
916475100,Timber,2002,8,Gd,Gd,14331,312500
916477010,Timber,2005,8,Gd,Gd,13618,320000
921205030,Timber,2005,8,Gd,Gd,11443,369900
921205050,Timber,2005,9,Ex,Ex,11577,359900
923125030,Mitchel,1951,1,TA,TA,31250,81500
923202025,Mitchel,1997,7,TA,TA,7020,215000
923203090,Mitchel,1998,6,TA,TA,4500,164000
923203100,Mitchel,1998,6,TA,TA,4500,153500
923205120,Mitchel,2006,5,TA,TA,17217,84500
923225190,MeadowV,1977,5,TA,TA,2665,104500
923225240,MeadowV,1977,5,TA,TA,2665,127000
923225260,MeadowV,1973,6,TA,TA,3964,151400
923225510,Mitchel,1968,5,TA,TA,10172,126500
923226150,Mitchel,1970,5,TA,TA,11836,146500
923226180,MeadowV,1970,4,TA,TA,1470,73000
923226290,MeadowV,1972,4,TA,TA,1484,79400
923227100,Mitchel,1969,5,TA,TA,13384,140000
923228130,MeadowV,1970,5,Ex,TA,1533,92000
923228180,MeadowV,1970,4,TA,TA,1533,87550
923228210,MeadowV,1970,4,TA,TA,1526,79500
923228260,MeadowV,1970,4,TA,TA,1936,90500
923228310,MeadowV,1970,4,TA,TA,1894,71000
923229110,Mitchel,1976,6,TA,TA,12640,150900
923230040,Mitchel,1976,5,TA,TA,9297,188000
923250060,Mitchel,1977,5,TA,TA,17400,160000
923251180,Mitchel,1960,5,TA,TA,20000,131000
923275080,Mitchel,1984,6,TA,TA,7937,142500
923276100,Mitchel,1983,5,TA,TA,8885,131000
923400125,Mitchel,1992,5,TA,TA,10441,132000
924100070,Mitchel,1974,5,TA,TA,10010,170000
924151050,Mitchel,1993,7,TA,TA,9627,188000
